,latitude,longitude,Place
195,35.613891000000000,139.65896,東京都練馬区石神井台３丁目
196,35.575596000000000,139.687089,東京都世田谷区給田３丁目
197,35.749633,139.713716,東京都中野区沼袋３丁目12-16
198,35.713817,139.635245,東京都荒川区町屋２丁目
199,35.728093,139.577922,東京都杉並区高円寺南１丁目
200,35.661029,139.873447,東京都足立区谷在家２丁目
201,35.647275,139.728461,東京都台東区松が谷４丁目
202,35.628255000000000,139.676941,東京都杉並区高円寺南３丁目61-5
203,35.742855,139.862293,東京都江戸川区西小岩４丁目
204,35.647527000000000,139.73298,東京都新宿区百人町１丁目
205,35.706784000000000,139.730343,東京都練馬区石神井町４丁目
206,35.73856,139.67941300000000,東京都練馬区豊玉中２丁目9-9
207,35.803177000000000,139.77815800000000,東京都目黒区平町２丁目
208,35.69985,139.782781,東京都江戸川区南小岩８丁目
209,35.733175,139.701827,東京都足立区谷中２丁目3-9
210,35.685143,139.899082,東京都荒川区東日暮里４丁目
211,35.747919,139.613958,東京都豊島区南長崎５丁目33-7
212,35.705599,139.743368,東京都葛飾区堀切４丁目58-11
213,35.614926000000000,139.64664400000000,東京都豊島区高田１丁目
214,35.692685,139.646245,東京都板橋区小豆沢１丁目７－１３
215,35.618619,139.676701,東京都中央区勝どき６丁目5-4
216,35.715587,139.785178,東京都大田区大森北１丁目15-3
217,35.621494,139.631422,東京都荒川区東日暮里６丁目４３－５
218,35.741634000000000,139.703263,東京都目黒区祐天寺２丁目
219,35.725336,139.5986,東京都葛飾区堀切１丁目
220,35.694603,139.80612300000000,東京都杉並区善福寺４丁目3-28
221,35.746618,139.714594,東京都杉並区和田３丁目
222,35.71796,139.744606,東京都港区六本木２丁目
223,35.624884,139.688904,東京都荒川区東日暮里４丁目
224,35.619019,139.716828,東京都新宿区西新宿５丁目
225,35.72951,139.72480900000000,東京都杉並区浜田山２丁目23-2
226,35.729227,139.88761100000000,東京都中野区上高田２丁目
227,35.759341,139.70454000000000,東京都板橋区板橋１丁目
228,35.687752,139.814027,東京都千代田区神田多町２丁目３－４
229,35.69559,139.628553,東京都江戸川区中葛西２丁目１－６
230,35.634872000000000,139.749556,東京都足立区西綾瀬１丁目
231,35.648509000000000,139.650629,東京都品川区中延５丁目9-5
232,35.785016,139.819223,東京都世田谷区上祖師谷１丁目
233,35.634582,139.631342,東京都港区浜松町１丁目26-6
234,35.70944,139.666869,東京都板橋区南常盤台２丁目
235,35.665932,139.805954,東京都江東区牡丹１丁目13-6
236,35.729289,139.87536700000000,東京都練馬区関町東１丁目
237,35.651854,139.729279,東京都江東区平野１丁目
238,35.697942,139.647202,東京都葛飾区堀切１丁目12-7
239,35.764699,139.80622,東京都練馬区大泉学園町８丁目
240,35.707863,139.74348,東京都葛飾区青戸８丁目３－１１
241,35.573329,139.70229000000000,東京都杉並区成田東４丁目
242,35.716858,139.698317,東京都中央区月島１丁目
243,35.738868,139.68493600000000,東京都江戸川区東葛西８丁目
244,35.733090000000000,139.73341500000000,東京都葛飾区東四つ木４丁目
245,35.736002,139.72848,東京都練馬区東大泉７丁目
246,35.688477,139.88697,東京都渋谷区東２丁目
247,35.605941000000000,139.678536,東京都中野区鷺宮６丁目
248,35.689033,139.767604,東京都北区豊島１丁目
249,35.779745,139.804056,東京都江東区北砂６丁目
250,35.705413,139.802758,東京都大田区南馬込６丁目
251,35.686711000000000,139.68483600000000,東京都渋谷区千駄ヶ谷４丁目8-3
252,35.669802000000000,139.60413400000000,東京都北区西ケ原４丁目51-35
253,35.795087,139.80267800000000,東京都文京区春日１丁目11-18
254,35.712004,139.695824,東京都板橋区氷川町
255,35.753364000000000,139.73566400000000,東京都目黒区緑が丘２丁目
256,35.672716000000000,139.73840800000000,東京都北区岩淵町20-13
257,35.697377,139.734574,東京都文京区大塚３丁目38-7
258,35.673337,139.719542,東京都中央区勝どき６丁目
259,35.708886,139.626132,東京都江東区南砂１丁目
260,35.745398,139.655074,東京都葛飾区細田５丁目
261,35.646162,139.62823400000000,東京都板橋区大和町22-4
262,35.759679,139.847486,東京都江戸川区平井３丁目
263,35.702155,139.892093,東京都世田谷区南烏山６丁目
264,35.697454,139.758943,東京都板橋区前野町４丁目
265,35.756317000000000,139.859686,東京都新宿区市谷左内町21
266,35.614815,139.73103500000000,東京都中野区野方１丁目
267,35.759473,139.647043,東京都杉並区上井草１丁目
268,35.695570000000000,139.660355,東京都目黒区原町１丁目
269,35.623697,139.683991,東京都千代田区東神田２丁目４－８
270,35.665303,139.86953800000000,東京都中野区上高田２丁目
271,35.685844,139.812668,東京都墨田区八広４丁目46-18
272,35.664283000000000,139.757362,東京都墨田区吾妻橋３丁目
273,35.659036,139.71875500000000,東京都葛飾区東水元１丁目12-12
274,35.699116,139.802795,東京都品川区上大崎３丁目1-30
275,35.671727000000000,139.704689,東京都渋谷区本町２丁目
276,35.736124,139.87250600000000,東京都中央区勝どき６丁目３－2
277,35.721649,139.731114,東京都品川区北品川２丁目
278,35.767284000000000,139.691476,東京都中野区中野１丁目
279,35.650097000000000,139.73317,東京都練馬区北町２丁目
280,35.749538,139.705817,東京都世田谷区三宿１丁目14-（10）
281,35.661488,139.728081,東京都台東区東上野５丁目
282,35.677129,139.863046,東京都港区浜松町２丁目
283,35.667768,139.71228,東京都江戸川区西葛西３丁目16-20
284,35.746618,139.714594,東京都大田区中央７丁目
285,35.558498,139.709619,東京都葛飾区細田４丁目
286,35.670541,139.61955,東京都大田区西蒲田６丁目
287,35.780815000000000,139.67941300000000,東京都大田区中馬込２丁目
288,35.762231,139.58769000000000,東京都文京区本郷１丁目32-10
289,35.719231,139.739308,東京都江東区南砂２丁目
290,35.716445,139.89425400000000,東京都世田谷区奥沢２丁目
291,35.651197000000000,139.88048800000000,東京都豊島区西池袋３丁目
292,35.719888,139.705497,東京都杉並区成田東２丁目22-14
293,35.737402,139.650605,東京都足立区栗原４丁目９－２
294,35.769353,139.836332,東京都品川区南大井２丁目9-3
295,35.567428,139.71204,東京都中野区中央３丁目
296,35.580265000000000,139.735041,東京都品川区南品川６丁目
297,35.731842,139.728919,東京都目黒区目黒３丁目4-16
298,35.690426,139.78763,東京都豊島区南長崎２丁目
299,35.683109,139.856806,東京都江戸川区北小岩７丁目
300,35.790874,139.76984100000000,東京都江戸川区松島４丁目
301,35.746088,139.846537,東京都新宿区中落合３丁目
302,35.731432,139.786776,東京都大田区蒲田２丁目
303,35.692988,139.59238100000000,東京都大田区田園調布本町
304,35.640127,139.64066600000000,東京都足立区西新井栄町３丁目
305,35.600224,139.734387,東京都新宿区西新宿３丁目7
306,35.598674,139.68045,東京都品川区豊町５丁目
307,35.780099,139.799081,東京都大田区大森本町１丁目
308,35.763531,139.70071000000000,東京都江東区白河４丁目4-15
309,35.570019,139.72441,東京都江戸川区本一色３丁目
310,35.72481,139.615845,東京都世田谷区世田谷１丁目11-21
311,35.721649,139.731114,東京都豊島区上池袋１丁目
312,35.623286,139.678855,東京都中央区佃２丁目
313,35.696252,139.77959100000000,東京都千代田区神田三崎町３丁目２－６
314,35.686154000000000,139.736463,東京都港区芝浦１丁目
315,35.630138,139.689303,東京都練馬区北町１丁目4-8
316,35.672944,139.740095,東京都品川区東五反田３丁目
317,35.663234,139.646963,東京都港区西麻布２丁目25-26
318,35.670023,139.602831,東京都荒川区荒川１丁目
319,35.773803,139.714743,東京都足立区梅島１丁目
320,35.740587,139.76401,東京都中央区日本橋浜町２丁目
321,35.600713,139.718424,東京都板橋区清水町48-7
322,35.770827000000000,139.84145,東京都世田谷区若林２丁目16-8
323,35.732008,139.760496,東京都中野区本町３丁目
324,35.622623,139.69863600000000,東京都中野区大和町２丁目44-1
325,35.603072,139.740774,東京都葛飾区柴又５丁目２２－１１
326,35.671501,139.87721500000000,東京都杉並区上荻４丁目4-9
327,35.738396,139.660674,東京都新宿区揚場町2-27
328,35.702844,139.881769,東京都板橋区志村１丁目
329,35.723359,139.777908,東京都中野区中央１丁目
330,35.583078,139.70963600000000,東京都江戸川区東小岩１丁目
331,35.621868,139.65373800000000,東京都練馬区三原台２丁目
332,35.550641,139.714025,東京都葛飾区柴又３丁目9-10
333,35.717409,139.860006,東京都杉並区下高井戸１丁目
334,35.692547,139.891162,東京都豊島区池袋３丁目28-22
335,35.550641,139.714025,東京都中野区野方２丁目58-6
336,35.709907,139.90161800000000,東京都練馬区中村北３丁目２１－６
337,35.778660000000000,139.72337200000000,東京都葛飾区鎌倉１丁目
338,35.682562,139.700262,東京都豊島区要町３丁目
339,35.628255000000000,139.676941,東京都江東区扇橋２丁目２３ー（未定）
340,35.697479,139.819862,東京都杉並区高円寺北３丁目７－１０
341,35.606979000000000,139.641862,東京都練馬区大泉学園町２丁目
342,35.752941,139.643733,東京都足立区六月２丁目
343,35.740315,139.572403,東京都葛飾区白鳥４丁目２－１３
344,35.695215000000000,139.785178,東京都渋谷区東１丁目
345,35.707498,139.718903,東京都大田区大森中３丁目
346,35.704853,139.628075,東京都江戸川区本一色１丁目
347,35.661334000000000,139.75336400000000,東京都渋谷区代々木４丁目
348,35.690462,139.80107900000000,東京都練馬区高松６丁目11
349,35.721976,139.797723,東京都豊島区南長崎５丁目
350,35.709864,139.715871,東京都目黒区碑文谷２丁目
351,35.744133000000000,139.754267,東京都港区南青山６丁目
352,35.661029,139.873447,東京都中央区八丁堀３丁目
353,35.729584,139.739786,東京都葛飾区奥戸７丁目９－４
354,35.75046,139.78398,東京都江東区東砂６丁目
355,35.620142,139.702749,東京都江戸川区春江町５丁目
356,35.686412,139.833014,東京都大田区仲六郷４丁目20-9
357,35.664051,139.78637700000000,東京都足立区梅田６丁目
358,35.672218,139.77631100000000,東京都葛飾区亀有５丁目18-4
359,35.616085,139.67718,東京都江東区高橋
360,35.599467,139.685428,東京都目黒区下目黒６丁目5-21
361,35.65638,139.774393,東京都板橋区板橋３丁目
362,35.730648000000000,139.595021,東京都世田谷区桜新町１丁目
363,35.549344,139.722715,東京都世田谷区太子堂２丁目
364,35.718228,139.849128,東京都練馬区大泉町５丁目
365,35.737321,139.649765,東京都杉並区和泉４丁目44
366,35.723776,139.580365,東京都世田谷区玉川３丁目41-10
367,35.681656,139.804356,東京都江戸川区江戸川３丁目
368,35.723323,139.609081,東京都足立区西新井本町１丁目
369,35.73452,139.70879,東京都杉並区高円寺北２丁目
370,35.687025,139.806833,東京都港区元麻布３丁目
371,35.681109,139.66003600000000,東京都中野区新井３丁目
372,35.727138000000000,139.811504,東京都中央区勝どき６丁目3-2
373,35.590113,139.668249,東京都渋谷区恵比寿３丁目
374,35.767897,139.836941,東京都中央区勝どき１丁目
375,35.754509000000000,139.848533,東京都江戸川区東小岩５丁目
376,35.672636,139.803157,東京都大田区大森本町１丁目
377,35.699381,139.89881600000000,東京都江東区東陽３丁目21-12
378,35.707098000000000,139.88505,東京都世田谷区太子堂２丁目35-1
379,35.783884,139.713406,東京都目黒区八雲１丁目
380,35.647098,139.669046,東京都中央区日本橋小網町
381,35.739165,139.837612,東京都大田区南馬込２丁目
382,35.63558,139.641701,東京都板橋区板橋１丁目
383,35.70417,139.860646,東京都板橋区小茂根２丁目30-14
384,35.762664,139.769398,東京都杉並区和泉４丁目21-16
385,35.667712,139.652881,東京都世田谷区上北沢４丁目4-18
386,35.682747,139.816585,東京都中野区大和町１丁目
387,35.571468000000000,139.69616300000000,東京都中野区野方６丁目
388,35.733651,139.787406,東京都杉並区浜田山３丁目
389,35.614714,139.716828,東京都文京区水道２丁目5-17
390,35.656335,139.67383,東京都杉並区松庵１丁目8-32
391,35.631555,139.70886000000000,東京都港区白金台４丁目
392,35.653883,139.598839,東京都練馬区貫井２丁目5-16
393,35.659681,139.724632,東京都板橋区板橋１丁目56-5
394,35.709185,139.739177,東京都世田谷区赤堤２丁目
395,35.725582,139.762173,東京都墨田区緑３丁目15-11
396,35.769904,139.79189,東京都大田区西六郷２丁目22-2
397,35.738974,139.569836,東京都板橋区板橋２丁目
398,35.652556,139.65373800000000,東京都墨田区菊川３丁目1-3
399,35.746799000000000,139.73127400000000,東京都墨田区菊川３丁目１－３
400,35.689991,139.76871600000000,東京都足立区梅田４丁目
401,35.741977,139.84177,東京都葛飾区東立石３丁目
402,35.77786,139.77758900000000,東京都北区西ケ原３丁目
403,35.621503000000000,139.67263400000000,東京都世田谷区野沢３丁目
404,35.645899,139.75450700000000,東京都江戸川区南小岩４丁目
405,35.756349,139.741492,東京都中野区白鷺２丁目1-21
406,35.693076,139.812268,東京都葛飾区金町２丁目
407,35.725606,139.78637700000000,東京都足立区南花畑４丁目１３－１２
408,35.772857,139.658761,東京都葛飾区堀切７丁目
409,35.78601,139.72241500000000,東京都中野区弥生町２丁目
410,35.748458,139.828625,東京都世田谷区砧７丁目15-4
411,35.689055000000000,139.797563,東京都荒川区西尾久２丁目
412,35.747471000000000,139.876327,東京都葛飾区金町５丁目
413,35.765377,139.790611,東京都台東区橋場１丁目
414,35.77386,139.646325,東京都世田谷区松原１丁目
415,35.701749,139.788774,東京都新宿区大京町
416,35.726784,139.637,東京都品川区荏原６丁目10-6
417,35.699868,139.794287,東京都大田区新蒲田１丁目5-9
418,35.78375,139.771089,東京都板橋区本町
419,35.721238,139.826338,東京都世田谷区東玉川１丁目
420,35.759909,139.621677,東京都荒川区東尾久３丁目
421,35.692029,139.792449,東京都港区港南３丁目7-3
422,35.659335,139.86416600000000,東京都足立区興野２丁目
423,35.617553,139.717467,東京都足立区綾瀬２丁目２３－３
424,35.638327000000000,139.662715,東京都豊島区池袋２丁目
425,35.665725,139.673113,東京都大田区西六郷３丁目29-17
426,35.732146,139.662818,東京都世田谷区宮坂２丁目
427,35.697441,139.77580600000000,東京都大田区中馬込１丁目
428,35.768364,139.66378400000000,東京都品川区豊町６丁目
429,35.731883,139.572757,東京都練馬区田柄１丁目8-2
430,35.669375,139.73712700000000,東京都世田谷区用賀２丁目21-1
431,35.705621,139.734228,東京都板橋区蓮根２丁目
432,35.757707,139.83494300000000,東京都墨田区業平５丁目10-9
433,35.64548,139.708325,東京都江戸川区松島４丁目
434,35.748871,139.880728,東京都中野区本町４丁目22-12
435,35.65917,139.79300800000000,東京都江東区扇橋２丁目
436,35.695944,139.782331,東京都中央区新富１丁目
437,35.708723,139.606405,東京都練馬区東大泉７丁目
438,35.710572,139.620585,東京都世田谷区三軒茶屋２丁目
439,35.71895,139.721537,東京都目黒区中根１丁目
440,35.644308,139.592149,東京都江東区森下３丁目20-2
441,35.722036000000000,139.872419,東京都足立区南花畑３丁目１６－１
442,35.66437,139.753149,東京都練馬区大泉学園町７丁目
443,35.639667000000000,139.75722200000000,東京都世田谷区等々力５丁目
444,35.637933000000000,139.691656,東京都江戸川区北小岩２丁目
445,35.710802,139.65334,東京都江戸川区南小岩２丁目17-3
446,35.670854,139.794047,東京都文京区千石４丁目
447,35.655218,139.868966,東京都練馬区南大泉３丁目28-7
448,35.686388,139.69198800000000,東京都大田区西蒲田７丁目44-6
449,35.697315,139.6476,東京都足立区六木３丁目２１－１
450,35.723726,139.627278,東京都目黒区自由が丘２丁目
451,35.617861,139.69696100000000,東京都港区南麻布２丁目
452,35.763531,139.70071000000000,東京都江東区富岡２丁目
453,35.751179,139.632872,東京都品川区東大井２丁目22-16
454,35.678619,139.797263,東京都中央区日本橋箱崎町8-7
455,35.649555,139.718903,東京都台東区東上野６丁目17-12
456,35.742682,139.724839,東京都世田谷区桜丘２丁目
457,35.675799,139.794366,東京都葛飾区亀有３丁目
458,35.662584,139.737013,東京都文京区本郷３丁目８－５
459,35.692557,139.796635,東京都渋谷区本町３丁目
460,35.658617,139.87516200000000,東京都品川区南大井４丁目20-6
461,35.665932,139.805954,東京都世田谷区祖師谷６丁目1-8
462,35.606742,139.666694,東京都中野区新井５丁目
463,35.717426,139.717387,東京都板橋区本町
464,35.640839,139.744407,東京都江戸川区南篠崎町１丁目
465,35.547597000000000,139.71926200000000,東京都大田区池上３丁目
466,35.63666,139.786425,東京都新宿区中落合１丁目12-2
467,35.698323000000000,139.69696100000000,東京都渋谷区恵比寿２丁目
468,35.73578,139.83345400000000,東京都墨田区千歳３丁目
469,35.631985,139.649832,東京都江戸川区東小岩４丁目1-12
470,35.747471000000000,139.876327,東京都渋谷区幡ヶ谷１丁目
471,35.658805,139.61193,東京都世田谷区三軒茶屋２丁目
472,35.743016,139.734925,東京都江戸川区鹿骨５丁目
473,35.775695,139.643775,東京都板橋区板橋４丁目
474,35.610118,139.663225,東京都練馬区高松６丁目
475,35.765045,139.70578700000000,東京都中央区新川２丁目
476,35.780610000000000,139.8229,東京都台東区浅草３丁目
477,35.697692000000000,139.667053,東京都北区上十条１丁目
478,35.705507,139.64784,東京都練馬区石神井台3-
479,35.721366000000000,139.668727,東京都品川区西五反田６丁目
480,35.749849,139.785498,東京都荒川区東尾久２丁目43-4
481,35.634872000000000,139.749556,東京都千代田区岩本町１丁目
482,35.74207,139.716828,東京都大田区山王１丁目6-7
483,35.665174,139.859366,東京都世田谷区松原４丁目2-13
484,35.756566,139.849368,東京都世田谷区喜多見６丁目
485,35.680381,139.836332,東京都足立区谷中２丁目13-5
486,35.665485,139.65166600000000,東京都大田区西蒲田７丁目
487,35.786883,139.81314800000000,東京都江戸川区西篠崎２丁目
488,35.672944,139.740095,東京都港区元麻布３丁目12-40
489,35.647209000000000,139.684398,東京都文京区音羽１丁目
490,35.743990000000000,139.576543,東京都品川区東大井２丁目
491,35.601280000000000,139.684437,東京都杉並区高円寺北２丁目22-13
492,35.750905000000000,139.597127,東京都葛飾区細田１丁目
493,35.71671,139.75203100000000,東京都荒川区西尾久７丁目
494,35.633422000000000,139.68962200000000,東京都板橋区赤塚８丁目17-17
495,35.599416,139.735864,東京都板橋区高島平７丁目
496,35.659462,139.723213,東京都江戸川区北小岩５丁目16-10
497,35.66189,139.778832,東京都大田区久が原５丁目
498,35.677240000000000,139.678217,東京都江戸川区大杉５丁目
499,35.657247,139.785338,東京都豊島区南長崎３丁目
500,35.713836,139.86920600000000,東京都豊島区巣鴨４丁目
501,35.613234000000000,139.715618,東京都世田谷区奥沢１丁目
502,35.648659,139.74679800000000,東京都練馬区北町１丁目４６－５
503,35.762176000000000,139.706261,東京都板橋区高島平１丁目
504,35.579226,139.674548,東京都足立区足立１丁目
505,35.7694,139.742051,東京都練馬区南田中５丁目7-4
506,35.5936,139.675007,東京都練馬区練馬３丁目
507,35.665073,139.808832,東京都江戸川区西小岩４丁目
508,35.778762,139.788774,東京都杉並区荻窪５丁目
509,35.644796,139.71666400000000,東京都江東区大島３丁目9-19
510,35.733391,139.582773,東京都豊島区長崎１丁目２－８
511,35.735419,139.608377,東京都港区西麻布３丁目21-22
512,35.762014,139.805475,東京都板橋区赤塚４丁目
513,35.750888,139.569836,東京都荒川区東尾久８丁目
514,35.675402000000000,139.831331,東京都足立区谷中４丁目
515,35.697014,139.689781,東京都中央区日本橋馬喰町２丁目4-12
516,35.706422000000000,139.817464,東京都世田谷区世田谷３丁目
517,35.750899,139.838252,東京都渋谷区西原３丁目13-3
518,35.713086,139.717467,東京都江戸川区中央４丁目
519,35.602763,139.697256,東京都豊島区東池袋３丁目
520,35.746029,139.682842,東京都品川区南大井５丁目
521,35.645310000000000,139.660455,東京都墨田区業平４丁目14-5
522,35.675492,139.827697,東京都大田区千鳥３丁目
523,35.668571,139.62691,東京都目黒区祐天寺２丁目
524,35.566108,139.73023600000000,東京都北区神谷２丁目
525,35.75219,139.698157,東京都足立区竹の塚１丁目２３－１０
526,35.705068,139.755115,東京都荒川区西日暮里２丁目
527,35.764767,139.803397,東京都練馬区豊玉北３丁目
528,35.698448,139.675346,東京都練馬区練馬２丁目4-5
529,35.637901,139.738792,東京都杉並区阿佐谷北６丁目
530,35.667770000000000,139.685155,東京都豊島区南長崎２丁目
531,35.732164000000000,139.589442,東京都板橋区成増４丁目16-7
532,35.662735,139.659797,東京都港区白金台２丁目
533,35.608091000000000,139.650532,東京都葛飾区東新小岩６丁目
534,35.706338,139.672156,東京都世田谷区松原１丁目
535,35.625029,139.731301,東京都大田区本羽田１丁目20-2
536,35.692958000000000,139.67399,東京都目黒区五本木３丁目
537,35.613257,139.670478,東京都新宿区百人町２丁目
538,35.647796,139.872327,東京都中野区弥生町４丁目
539,35.622234000000000,139.738618,東京都目黒区下目黒２丁目
540,35.694549,139.694169,東京都千代田区東神田１丁目14-17
541,35.625272000000000,139.68753600000000,東京都目黒区八雲４丁目3-9
542,35.754494,139.583948,東京都江東区大島４丁目8-10
543,35.617567,139.743616,東京都品川区小山４丁目
544,35.68092,139.669365,東京都世田谷区上祖師谷２丁目24-17
545,35.733826,139.595335,東京都江東区扇橋１丁目
546,35.723963,139.819702,東京都目黒区原町２丁目
547,35.770333,139.780624,東京都中央区日本橋中洲
548,35.651603,139.73151400000000,東京都杉並区阿佐谷北３丁目
549,35.647336000000000,139.73575300000000,東京都練馬区西大泉３丁目
550,35.755701,139.84411700000000,東京都中野区中央２丁目
551,35.591929,139.710125,東京都江東区南砂５丁目
552,35.658973000000000,139.795697,東京都杉並区高円寺北２丁目9-3
553,35.769065000000000,139.801328,東京都豊島区南大塚３丁目
554,35.630607,139.698613,東京都江東区豊洲４丁目
555,35.649975,139.745165,東京都板橋区坂下３丁目5-9
556,35.610607,139.74524500000000,東京都港区西麻布１丁目4-7
557,35.682733,139.61793600000000,東京都世田谷区松原２丁目26-7
558,35.692998000000000,139.80689000000000,東京都品川区小山台１丁目
559,35.692625,139.687409,東京都大田区下丸子１丁目
560,35.637893,139.69736,東京都大田区東雪谷３丁目
561,35.658852,139.720978,東京都大田区中馬込３丁目
562,35.764575,139.722016,東京都港区高輪１丁目
563,35.7153,139.752271,東京都中央区八丁堀３丁目1-6
564,35.596472,139.717958,東京都大田区仲六郷３丁目13－6
565,35.650919,139.66482,東京都新宿区左門町16-1
566,35.725144,139.817388,東京都杉並区堀ノ内２丁目
567,35.685737000000000,139.775542,東京都中野区本町４丁目
568,35.770004,139.829196,東京都豊島区東池袋２丁目８－１
569,35.753199,139.801279,東京都世田谷区砧３丁目
570,35.660032,139.628374,東京都墨田区緑１丁目
571,35.700434,139.663983,東京都千代田区岩本町２丁目15-12
572,35.758641,139.66808900000000,東京都大田区大森東３丁目20-5
573,35.687707,139.824993,東京都千代田区一番町２０－３
574,35.649471000000000,139.73406800000000,東京都杉並区和田１丁目
575,35.666863,139.654317,東京都港区東麻布１丁目29-3
576,35.741923,139.837376,東京都世田谷区八幡山３丁目31-10
577,35.688522,139.720645,東京都台東区谷中２丁目
578,35.756745,139.872106,東京都北区豊島６丁目
579,35.726668,139.694288,東京都足立区足立３丁目
580,35.741634000000000,139.703263,東京都北区赤羽３丁目
581,35.706368,139.700391,東京都江戸川区中葛西７丁目
582,35.752036,139.739496,東京都墨田区東向島１丁目
583,35.746618,139.714594,東京都北区豊島４丁目
584,35.570637,139.69843800000000,東京都北区西ケ原１丁目
585,35.724249,139.84337,東京都足立区西綾瀬２丁目６－２０
586,35.640156,139.668009,東京都江東区富岡１丁目
587,35.710711000000000,139.73322,東京都大田区西馬込１丁目30-8
588,35.666128,139.851687,東京都世田谷区祖師谷１丁目29-11
589,35.728731000000000,139.850807,東京都杉並区高円寺南４丁目
590,35.785023000000000,139.685953,東京都墨田区菊川２丁目
591,35.555508,139.726724,東京都品川区西大井２丁目4-16
592,35.735837,139.664102,東京都世田谷区世田谷２丁目
593,35.694496,139.84201000000000,東京都新宿区新小川町1-16
594,35.66496,139.607122,東京都江戸川区中葛西３丁目１７－４
595,35.619079,139.634908,東京都墨田区石原３丁目
596,35.710802,139.65334,東京都江戸川区東松本２丁目
597,35.669277,139.802118,東京都板橋区坂下３丁目
598,35.634874000000000,139.648637,東京都練馬区土支田１丁目
599,35.766442,139.8006,東京都品川区小山３丁目12-18
600,35.617761,139.672778,東京都中野区大和町３丁目
601,35.647735,139.707717,東京都品川区西品川２丁目13-17
602,35.726949,139.59163600000000,東京都葛飾区立石８丁目３７－１０
603,35.689894,139.902578,東京都大田区北千束２丁目22-5
604,35.628255000000000,139.676941,東京都江戸川区春江町３丁目
605,35.629549,139.685873,東京都新宿区中井１丁目4-4
606,35.746088,139.72014,東京都大田区中馬込１丁目
607,35.703413,139.787735,東京都練馬区練馬２丁目
608,35.701908,139.690531,東京都世田谷区喜多見７丁目
609,35.613181,139.683879,東京都大田区下丸子３丁目
610,35.714158000000000,139.767552,東京都練馬区関町南４丁目7-32
611,35.72951,139.72480900000000,東京都文京区千石３丁目
612,35.715381,139.805794,東京都港区芝１丁目
613,35.689845,139.798282,東京都江東区大島４丁目
614,35.675101,139.668729,東京都新宿区上落合２丁目14-2
615,35.69298,139.81742,東京都足立区六町１丁目
616,35.656589000000000,139.69034,東京都大田区西蒲田４丁目
617,35.624884,139.688904,東京都杉並区梅里２丁目1-12
618,35.692857000000000,139.769459,東京都新宿区山吹町１５
619,35.712719,139.756024,東京都江東区東陽１丁目
620,35.768142,139.851767,東京都世田谷区三軒茶屋１丁目40-10
621,35.780657,139.63548600000000,東京都千代田区神田多町２丁目
622,35.765045,139.70578700000000,東京都世田谷区給田１丁目
623,35.65809,139.714434,東京都港区南青山４丁目2-12
624,35.706422000000000,139.817464,東京都千代田区神田多町２丁目6-2
625,35.659946000000000,139.753389,東京都品川区西大井４丁目
626,35.692421,139.799161,東京都杉並区和田３丁目
627,35.58486,139.726325,東京都江戸川区春江町２丁目
628,35.621868,139.65373800000000,東京都渋谷区本町１丁目37-3
629,35.635505,139.644491,東京都板橋区熊野町７－４
630,35.651603,139.73151400000000,東京都世田谷区太子堂２丁目
631,35.711202,139.73973600000000,東京都江東区大島４丁目８－４
632,35.705897,139.777266,東京都目黒区目黒本町２丁目14-24
633,35.726064,139.749077,東京都葛飾区東金町５丁目２８－１
634,35.626097000000000,139.653021,東京都豊島区南大塚３丁目38-6
635,35.709397000000000,139.72783,東京都葛飾区東四つ木４丁目45-10
636,35.622240000000000,139.70286400000000,東京都世田谷区中町１丁目
637,35.732887,139.798282,東京都渋谷区本町１丁目10-1
638,35.65917,139.79300800000000,東京都江戸川区船堀２丁目
639,35.761109000000000,139.726405,東京都足立区梅田７丁目
640,35.632593,139.749588,東京都品川区荏原１丁目
641,35.713095,139.806354,東京都杉並区方南１丁目
642,35.654960000000000,139.859686,東京都大田区蒲田３丁目
643,35.703564,139.61668,東京都葛飾区新小岩３丁目
644,35.685694,139.601935,東京都墨田区向島１丁目２５－１０
645,35.679329000000000,139.667302,東京都江東区豊洲５丁目5-18
646,35.769381,139.698157,東京都港区南麻布１丁目5-11
647,35.756366,139.738858,東京都江戸川区船堀３丁目
648,35.69867,139.64313700000000,東京都港区白金台４丁目10-14
649,35.724140000000000,139.675266,東京都墨田区江東橋５丁目
650,35.782786,139.783261,東京都足立区江北３丁目
651,35.741601,139.75287,東京都墨田区立花６丁目
652,35.710333,139.725022,東京都大田区大森北１丁目
653,35.672795,139.66003600000000,東京都葛飾区白鳥４丁目
654,35.768338,139.8469,東京都品川区荏原４丁目6-21
655,35.704813,139.777184,東京都板橋区小豆沢３丁目
656,35.656589000000000,139.69034,東京都新宿区下落合２丁目
657,35.709185,139.739177,東京都港区赤坂７丁目
658,35.69865,139.598062,東京都葛飾区堀切１丁目４２－１６
659,35.634544,139.623344,東京都江戸川区一之江３丁目
660,35.780983,139.718105,東京都杉並区高円寺南１丁目
661,35.690791,139.780225,東京都練馬区高野台４丁目12-7
662,35.78601,139.72241500000000,東京都荒川区東日暮里６丁目５４－６
663,35.711973,139.88593,東京都江東区千石２丁目
664,35.743256,139.891712,東京都足立区東和４丁目１０－１８
665,35.65638,139.774393,東京都江戸川区西葛西８丁目8-18
666,35.589228000000000,139.676941,東京都中央区月島１丁目5-1
667,35.602116000000000,139.733426,東京都品川区南大井２丁目
